lat,lon,ba_live_total,shannon_h_ba,n_species_live
42.7592,-73.1982,158.4174,1.8531,8.0000
32.5567,-81.5287,207.8272,0.6678,2.0000
35.2612,-83.3943,178.9420,1.3324,10.0000
36.3432,-96.9072,25.0031,0.6826,3.0000
30.7461,-83.7290,39.7663,0.8272,4.0000
37.2524,-86.2135,1.9513,0.0000,1.0000
43.3686,-90.7523,38.2902,1.1462,6.0000
31.5508,-110.7907,7.5629,0.0000,1.0000
35.7269,-121.0371,36.6166,1.0167,3.0000
33.9448,-93.6700,100.9083,1.6886,10.0000
36.6110,-87.7774,63.0654,1.9546,10.0000
44.2903,-72.2611,110.7152,1.2455,6.0000
34.8855,-80.1574,80.5353,1.1634,5.0000
44.0839,-85.7109,38.0581,0.8097,3.0000
31.9063,-84.5889,76.6744,1.9977,9.0000
34.3540,-80.5923,14.1875,0.0000,1.0000
26.7935,-97.8005,33.0039,0.0000,1.0000
46.9815,-92.0575,118.8643,1.2062,6.0000
35.6739,-94.7586,42.0264,1.0943,3.0000
35.9014,-88.2217,138.6544,1.3775,7.0000
33.9332,-87.1970,71.6756,0.0000,1.0000
34.4765,-81.2247,117.3652,0.4132,3.0000
35.5380,-80.9980,232.5505,1.0916,8.0000
46.2140,-90.6991,164.5220,1.6507,6.0000
44.7152,-86.0028,113.4489,0.6468,5.0000
45.2869,-123.6529,399.0967,0.0533,2.0000
29.8860,-83.3841,40.5832,1.3660,4.0000
32.7937,-94.2432,81.4739,1.0140,8.0000
30.5831,-87.7593,106.7152,1.2905,5.0000
37.3269,-81.1914,63.0584,1.3520,8.0000
34.9908,-94.3586,76.7587,1.0491,6.0000
45.8172,-90.0424,49.2546,0.5784,2.0000
45.7808,-90.2375,91.7145,1.4353,6.0000
34.5292,-81.9383,90.7693,1.7328,9.0000
45.8428,-93.1460,103.6716,1.4341,6.0000
35.4141,-93.1171,46.9589,1.6087,8.0000
41.1454,-111.8348,13.8861,0.4226,2.0000
42.4765,-103.4079,37.0316,0.0000,1.0000
34.9377,-76.6412,51.5900,1.6559,9.0000
29.7264,-91.4432,140.4439,1.2606,5.0000
41.7224,-79.9000,27.1573,0.7598,3.0000
32.9107,-86.4421,150.5124,2.1201,12.0000
32.9543,-94.6254,70.5882,1.8148,9.0000
30.4927,-93.8961,71.5337,0.0000,1.0000
32.1696,-96.0439,83.4448,1.2577,5.0000
33.6304,-83.3368,8.8094,0.5992,3.0000
44.9129,-84.6220,81.6458,1.4894,6.0000
49.2823,-95.0783,109.2037,0.8429,4.0000
35.9819,-85.2833,86.0702,1.4087,7.0000
29.7779,-82.6695,102.8528,1.3657,6.0000
46.8598,-88.1963,80.1332,1.4660,8.0000
36.2524,-113.7314,12.9370,0.0000,1.0000
41.5122,-79.5220,100.9535,1.1862,4.0000
35.2949,-78.2954,121.8453,1.0178,7.0000
32.6975,-80.8974,53.8646,0.1055,2.0000
48.4466,-94.0684,128.4525,0.7725,3.0000
44.8345,-91.0767,28.9011,1.3940,5.0000
34.8351,-111.8162,39.0652,0.4788,2.0000
32.9113,-94.5799,16.3129,0.7015,4.0000
32.6248,-105.1611,38.7400,0.2147,2.0000
37.7153,-85.5587,105.6072,1.4967,7.0000
36.1213,-79.5231,25.7977,1.4746,5.0000
30.4203,-85.5725,32.3071,0.0000,1.0000
47.1676,-121.5485,223.4615,0.9801,4.0000
27.2084,-98.5532,4.6903,0.0000,1.0000
42.8147,-121.5596,148.4465,0.2137,2.0000
47.7966,-123.0704,183.2836,0.9390,4.0000
32.2413,-81.5188,42.8060,1.3228,8.0000
36.3420,-87.0455,68.8979,2.0044,9.0000
40.5654,-82.3869,84.4889,1.4273,5.0000
35.9395,-92.3789,77.2932,1.5854,7.0000
45.4452,-69.9149,132.1044,1.3653,5.0000
28.2696,-82.4026,160.3115,0.9264,5.0000
46.4122,-89.0025,137.2621,1.1767,4.0000
47.8126,-90.2685,82.8758,1.2576,5.0000
33.9130,-89.5167,137.0420,1.9666,15.0000
42.7403,-121.9501,97.3798,0.0000,1.0000
47.1044,-88.8191,106.2044,1.8387,8.0000
48.6191,-118.1795,140.8516,1.2648,5.0000
35.9060,-81.7402,107.6522,1.4699,8.0000
31.3252,-100.4930,4.1351,0.0000,1.0000
47.8484,-94.5390,19.5190,0.6761,2.0000
34.3263,-92.5052,3.0295,0.0000,1.0000
33.8393,-88.7341,17.7891,0.8302,4.0000
42.3869,-73.7821,203.3731,1.1342,8.0000
43.5056,-103.7845,33.4785,0.6353,2.0000
48.0763,-93.9472,45.2509,1.4353,6.0000
35.4209,-110.1144,44.0316,0.0000,1.0000
40.9005,-75.3345,51.0037,1.3848,6.0000
45.5413,-84.7503,139.7540,1.9581,11.0000
36.4922,-91.1437,87.0144,1.4583,9.0000
32.1889,-89.7066,40.7928,2.0590,14.0000
34.2315,-93.8237,20.1635,0.3898,3.0000
33.1833,-90.0012,109.1871,1.8417,11.0000
34.7568,-80.8493,117.3057,2.2128,15.0000
46.1745,-68.0140,88.5276,1.6793,8.0000
34.6729,-100.9776,72.1884,0.0000,1.0000
32.3825,-99.3183,42.3490,1.0613,4.0000
44.7213,-69.3651,125.0471,1.5758,9.0000
30.4863,-86.7361,49.4119,0.0000,1.0000
46.4172,-86.5593,55.5545,0.1795,2.0000
34.0886,-82.3749,151.5362,1.6953,9.0000
25.0696,-80.4688,105.3931,1.7675,9.0000
44.4103,-70.7731,67.4751,0.6371,3.0000
45.2764,-87.7009,66.8442,0.7908,5.0000
34.9455,-108.5892,12.5070,0.0000,1.0000
36.8000,-79.7726,75.8782,1.6169,8.0000
39.0295,-105.9812,88.3171,0.0616,2.0000
37.2723,-77.5148,131.0756,1.8463,10.0000
47.8054,-92.4153,12.4130,0.5356,2.0000
31.9970,-85.8137,33.8632,1.6642,6.0000
44.1239,-84.8511,7.8051,0.6424,2.0000
36.6352,-106.1710,95.1203,1.0204,3.0000
33.2900,-99.5760,87.7699,0.2409,2.0000
44.8098,-90.0696,11.5352,0.5754,2.0000
30.3763,-82.4257,113.2935,1.1528,5.0000
32.9083,-79.8294,31.6848,1.3293,5.0000
34.3281,-87.2399,97.8080,0.8344,4.0000
36.2636,-78.7989,77.0818,0.6962,4.0000
46.2776,-86.3943,108.4930,0.9664,5.0000
35.3896,-88.7781,202.2488,1.4557,9.0000
31.8847,-89.1847,68.6738,0.5199,4.0000
34.8342,-78.3623,127.2249,0.1754,3.0000
42.2212,-77.6622,88.0856,1.1059,5.0000
35.4615,-77.4958,116.7170,1.1716,6.0000
30.7849,-83.0484,96.6745,1.9750,8.0000
37.1050,-82.5258,72.8377,1.9916,10.0000
34.0298,-80.7259,61.7346,1.0386,3.0000
31.0082,-101.3183,18.1994,0.0000,1.0000
34.2378,-99.8049,32.2109,0.0000,1.0000
30.2283,-95.7002,92.3277,1.1671,5.0000
31.0858,-88.4992,43.1710,0.3724,2.0000
30.8444,-92.8698,157.5952,1.5388,7.0000
45.0794,-88.6061,110.5584,0.9446,4.0000
37.5964,-109.1667,129.9244,0.4200,2.0000
34.0487,-91.1440,79.9055,1.5436,5.0000
42.4738,-74.1646,72.1229,1.2651,5.0000
42.5921,-123.5787,241.9683,1.1412,4.0000
35.7668,-107.3826,176.7504,0.4898,2.0000
38.5751,-77.2773,127.8550,1.6713,8.0000
30.7807,-89.1425,34.8677,1.7198,7.0000
35.8605,-109.0025,106.2692,0.9800,4.0000
39.5100,-106.7464,57.0236,0.8920,5.0000
41.5698,-76.6242,106.5288,1.5189,6.0000
39.8717,-109.0715,37.5272,0.5141,2.0000
34.5489,-79.5860,69.3286,1.3569,5.0000
38.9806,-111.5771,140.7114,0.0000,1.0000
47.3217,-92.4363,71.0672,1.1499,5.0000
39.1027,-120.8332,295.3407,1.0969,6.0000
36.0484,-76.9565,114.7731,0.0000,1.0000
32.6309,-84.3581,148.6242,1.4353,5.0000
43.6183,-88.0559,109.0804,1.5319,9.0000
41.7155,-78.3138,70.8682,0.9190,3.0000
34.5932,-81.2871,140.6029,0.0234,2.0000
45.4222,-91.0721,11.6997,0.9842,3.0000
44.6419,-91.3216,3.8257,0.5516,2.0000
37.4305,-81.5169,81.3691,1.9127,12.0000
43.4099,-122.4572,205.8638,1.1895,5.0000
47.5937,-91.4675,219.9623,1.0530,6.0000
36.9809,-86.8705,130.9242,1.2456,8.0000
38.8788,-85.6240,53.2604,1.2991,5.0000
45.1116,-110.1155,36.5644,0.0000,1.0000
37.0226,-81.9040,157.2439,1.2193,9.0000
40.0177,-81.8818,67.6375,0.7206,4.0000
33.3486,-89.0178,45.2201,1.6818,7.0000
33.1833,-90.0012,125.4194,1.8547,11.0000
34.4730,-88.2166,78.0042,0.8471,6.0000
35.9032,-77.8909,62.0430,1.5481,6.0000
32.2313,-91.2439,97.7358,1.1516,5.0000
46.6600,-88.5296,42.5616,1.0138,4.0000
42.7912,-123.6377,129.4000,0.8230,6.0000
30.5244,-81.7093,80.6248,0.9483,4.0000
40.7624,-77.3694,103.1512,1.1034,5.0000
41.0175,-111.1776,63.3138,0.6908,2.0000
45.4706,-89.7639,95.9345,1.4672,8.0000
43.1162,-73.9672,141.0278,1.5739,7.0000
31.2675,-101.3329,10.7205,0.5152,2.0000
32.9221,-82.8584,19.9360,0.4480,2.0000
44.1961,-69.3568,48.4651,1.5277,6.0000
44.6606,-84.7337,102.6378,1.1854,6.0000
34.3881,-110.5068,116.8972,1.2277,4.0000
34.5890,-77.8224,75.9882,1.7696,8.0000
36.5663,-80.6815,159.2339,1.4965,11.0000
33.1639,-88.0766,102.9088,1.4523,10.0000
44.5488,-68.4723,96.1762,1.4427,7.0000
31.0502,-98.4807,133.6686,0.1231,3.0000
39.7984,-120.8983,7.1438,0.0000,1.0000
34.8054,-77.3610,85.2733,0.9927,5.0000
35.5866,-108.7355,8.5791,0.6490,2.0000
37.7770,-85.7838,111.8650,0.9726,6.0000
41.4166,-78.6445,140.5251,1.3542,5.0000
30.7093,-90.1005,57.2677,1.3851,6.0000
38.8001,-83.0864,88.8708,1.8584,8.0000
34.8841,-82.8863,82.8398,1.6315,9.0000
48.0903,-93.3066,74.0771,1.0384,3.0000
34.7201,-84.2668,143.1406,2.0913,14.0000
38.3768,-82.6919,98.1560,1.7093,10.0000
38.1483,-79.8562,140.0910,1.5125,9.0000
48.5071,-121.8139,38.7126,1.0011,3.0000
37.9909,-105.1715,128.1063,0.4904,3.0000
45.5114,-91.8448,18.5587,0.0000,1.0000
35.7408,-93.2737,83.3772,1.7231,7.0000
32.5260,-86.4383,60.1948,1.9137,10.0000
46.8303,-121.4488,363.6752,1.0556,4.0000
40.6838,-79.2344,68.5839,1.3678,5.0000
48.3189,-93.9555,125.5140,0.9790,3.0000
33.5657,-87.3453,67.1629,1.5498,6.0000
31.8570,-87.7570,119.0276,0.9376,5.0000
46.3777,-92.4241,189.5236,1.2651,5.0000
33.1859,-82.8553,86.5057,0.7170,4.0000
35.3785,-93.4695,100.8425,1.5733,7.0000
30.6345,-84.3876,119.8864,1.6367,7.0000
44.4381,-74.8770,215.1700,1.1850,5.0000
32.2374,-94.0153,78.9677,0.8359,5.0000
38.6834,-75.9828,183.1009,1.8629,12.0000
33.0133,-80.6867,26.1170,0.3421,3.0000
30.5465,-86.9853,9.1916,0.0000,1.0000
32.1145,-82.6308,133.7995,1.4880,8.0000
37.5439,-111.8437,149.2193,0.4110,2.0000
46.4291,-113.8612,187.1925,0.6687,4.0000
34.7096,-83.2739,149.8201,1.9790,10.0000
31.7986,-88.0862,0.4947,0.0000,1.0000
38.7394,-83.1220,140.0727,1.6235,6.0000
43.6485,-73.6218,169.8926,1.8755,11.0000
36.5203,-78.9830,134.9045,1.4224,7.0000
47.8137,-121.5367,314.4873,1.1319,5.0000
47.4634,-95.8091,22.2592,0.5353,2.0000
30.8629,-94.6300,112.6473,1.9861,13.0000
33.9251,-85.1947,162.8974,2.0685,11.0000
29.5559,-83.3178,76.5338,0.1212,2.0000
34.4920,-83.9169,69.4789,1.8619,9.0000
36.1133,-117.4939,150.0886,0.0000,1.0000
38.6414,-111.9442,136.7706,0.6041,2.0000
31.4289,-87.2867,94.0451,1.8019,11.0000
31.9161,-88.7073,77.2721,0.7540,5.0000
47.6543,-94.9022,147.2217,1.8394,8.0000
31.2665,-91.2904,69.7739,0.9587,8.0000
34.5426,-107.6179,69.7299,0.0000,1.0000
34.9658,-86.2101,17.0658,1.5656,6.0000
45.3294,-84.4963,111.1124,1.6492,8.0000
37.4446,-112.0154,60.1573,0.4781,2.0000
36.5233,-92.1866,92.9257,1.4242,6.0000
38.7914,-89.5172,26.4851,0.6919,2.0000
33.8828,-91.7921,4.1458,1.0149,3.0000
31.8138,-81.6369,89.4344,0.0000,1.0000
33.3146,-107.2723,64.8463,0.0000,1.0000
43.3031,-75.0527,111.8581,1.2259,6.0000
45.1649,-88.6641,57.2852,1.6607,8.0000
34.0384,-93.6908,17.3865,1.3755,4.0000
32.2149,-99.9203,89.1718,0.4084,2.0000
32.8795,-89.1019,132.1605,1.6808,8.0000
43.0294,-89.1288,44.8709,0.8070,3.0000
36.7408,-93.4732,99.9388,1.6249,9.0000
42.6811,-120.6640,18.8877,0.0000,1.0000
34.5538,-81.2608,179.1558,0.5976,5.0000
31.1494,-86.5052,42.1599,0.6898,2.0000
42.4979,-121.8666,17.6663,0.0000,1.0000
30.6205,-93.5267,121.7481,1.0438,6.0000
36.2252,-106.3898,33.8278,0.0000,1.0000
47.6847,-92.2215,9.3613,0.9131,3.0000
35.9596,-93.2670,98.8678,1.4944,6.0000
46.0844,-91.3528,58.9647,0.7443,3.0000
36.4049,-93.8888,133.8881,1.9360,10.0000
34.1148,-79.5730,77.8003,0.0000,1.0000
41.2260,-79.0113,114.7980,0.8687,5.0000
36.9874,-90.6332,111.1070,1.0863,7.0000
30.4507,-90.6089,142.1424,0.2776,5.0000
38.4225,-82.0157,112.1679,1.5320,8.0000
44.4324,-122.7976,49.9400,0.2783,2.0000
35.4690,-92.5406,69.0602,2.0210,9.0000
29.8282,-98.7142,24.1622,0.3670,2.0000
42.1980,-113.7274,99.0147,0.8951,4.0000
46.6914,-88.8670,138.0702,1.1075,5.0000
35.7498,-92.7193,119.3184,1.1201,6.0000
45.3823,-84.5966,102.6596,0.8793,4.0000
43.3015,-71.8077,246.1889,0.6198,5.0000
36.8344,-108.1363,113.5206,0.0000,1.0000
30.9014,-94.2260,96.7507,1.4624,7.0000
41.9509,-120.7925,80.9979,0.0000,1.0000
29.8149,-82.7565,35.3246,1.2180,4.0000
32.8931,-92.1147,74.2811,0.6526,5.0000
30.2916,-95.1122,41.6961,1.5440,6.0000
45.6215,-90.9726,111.7323,1.4189,7.0000
32.2120,-87.1341,123.8929,2.1648,12.0000
44.1510,-121.6670,259.4748,0.7096,4.0000
38.4311,-106.1400,148.0770,0.7073,3.0000
31.1783,-90.8706,18.1371,1.3984,6.0000
34.5995,-83.8974,106.4979,2.1359,12.0000
47.6524,-102.9370,12.3059,0.5375,2.0000
35.4125,-86.4055,77.9106,1.3307,7.0000
41.8884,-123.8675,25.4443,1.0003,4.0000
35.3144,-79.9231,218.3113,0.1978,4.0000
35.4717,-77.5957,69.4538,1.8004,9.0000
47.5678,-92.4210,95.0424,1.4646,7.0000
43.9722,-84.6732,60.1119,0.9938,5.0000
44.7013,-85.5594,9.9575,1.2127,4.0000
48.5171,-95.0806,128.0155,1.0914,7.0000
36.8046,-80.0253,108.7917,1.5588,7.0000
37.2485,-83.6373,81.6892,2.2378,12.0000
45.3691,-70.1929,37.8056,0.8475,4.0000
41.4731,-79.0898,138.6619,1.3963,5.0000
41.4509,-79.3324,36.4260,0.5703,2.0000
45.9340,-69.2153,155.3149,0.8631,4.0000
45.7062,-69.6718,87.9454,1.2313,6.0000
40.6109,-105.5812,130.3523,0.3770,3.0000
46.6595,-93.8463,90.4674,1.8473,8.0000
48.1176,-93.2315,70.7287,0.0000,1.0000
46.2160,-68.5846,100.5053,1.9575,8.0000
28.5892,-82.6315,107.1996,0.5162,6.0000
43.9099,-122.4135,142.4705,0.0000,1.0000
32.1700,-83.0305,67.7085,0.3842,3.0000
36.8495,-83.2634,122.7560,1.9867,10.0000
48.5459,-93.8216,46.6166,0.3963,2.0000
30.2969,-84.9315,173.7595,1.7089,10.0000
32.0615,-93.5501,147.5417,0.7518,4.0000
46.8612,-110.9393,88.6378,0.2391,3.0000
44.0051,-90.1008,70.0868,0.6157,3.0000
36.4822,-113.5681,52.0603,0.0811,2.0000
36.1823,-112.9461,42.6721,0.6921,2.0000
45.7764,-92.4576,29.2629,1.7349,7.0000
47.8685,-113.6749,4.6365,0.0000,1.0000
45.3880,-123.3112,146.4951,0.7090,6.0000
31.2211,-86.0138,72.9854,1.1851,5.0000
30.6266,-93.6738,21.1286,1.6743,6.0000
33.4424,-91.5815,95.7074,0.6129,7.0000
48.3186,-119.0805,203.4195,1.3398,5.0000
35.6088,-76.9664,133.3152,0.3622,3.0000
39.0026,-84.3552,65.0215,1.3988,6.0000
39.4704,-111.8216,60.5372,0.4610,2.0000
34.2766,-85.6171,58.1711,1.7656,7.0000
31.9709,-97.6545,33.9381,0.5816,3.0000
41.6601,-78.9587,107.3147,1.2668,5.0000
47.6481,-93.1770,120.5293,1.4367,7.0000
40.0424,-79.2857,147.5227,1.0658,6.0000
45.9507,-69.2446,45.8852,1.1055,4.0000
44.6637,-70.7067,203.7138,1.5247,6.0000
43.9946,-90.6533,120.9382,0.7572,3.0000
39.4001,-107.9085,131.4498,0.8108,3.0000
34.8967,-82.3934,152.2623,2.1590,14.0000
43.9496,-82.7211,17.7041,0.1876,2.0000
32.4842,-89.3569,162.2665,1.7667,10.0000
32.2752,-81.6016,69.1730,0.2305,3.0000
47.0969,-111.1848,47.1369,0.8563,3.0000
41.9888,-71.8101,21.2393,1.1919,4.0000
41.4180,-78.0929,75.0870,1.6644,7.0000
38.8755,-93.4150,101.1984,2.1680,11.0000
38.5657,-97.6328,176.5539,1.2321,5.0000
42.3072,-120.5008,118.8708,0.8745,3.0000
39.9031,-81.3637,150.5644,1.4969,7.0000
44.0038,-90.8331,13.5254,0.2964,2.0000
35.7880,-113.1703,152.9285,0.1576,2.0000
34.3091,-88.2550,80.5439,0.0000,1.0000
47.4033,-92.8888,68.6613,0.3336,2.0000
31.3202,-102.1992,8.1018,0.0000,1.0000
46.2240,-91.6615,69.2487,0.2080,2.0000
43.0589,-85.5711,124.1237,0.4912,4.0000
35.2878,-94.0902,99.8232,1.8857,13.0000
36.7007,-92.9361,64.8934,1.3156,5.0000
40.8387,-78.7648,39.9469,1.4215,6.0000
48.1881,-93.4795,129.8096,0.6291,6.0000
44.2143,-91.1091,30.6960,0.9501,3.0000
34.8315,-77.2790,68.9455,0.0000,1.0000
45.0056,-71.6818,16.1442,0.0000,1.0000
44.2769,-69.4710,111.6932,0.5656,4.0000
40.9096,-115.0990,5.2493,0.0000,1.0000
46.6044,-94.7349,34.0765,0.3908,2.0000
31.8148,-110.9519,43.7480,0.0000,1.0000
35.5879,-92.2765,60.7279,0.5447,3.0000
44.0361,-74.3189,209.0109,1.4328,7.0000
40.8847,-78.6082,48.1542,1.3240,4.0000
48.4818,-97.8433,17.6532,0.0000,1.0000
36.0890,-93.0444,26.3042,1.3374,4.0000
42.3387,-83.9782,84.8658,1.1806,6.0000
34.8753,-89.1597,122.9461,1.5768,10.0000
45.3985,-68.7340,98.5462,0.8841,5.0000
32.1536,-87.7034,102.5484,1.7372,9.0000
32.7551,-95.7089,1.7491,0.0000,1.0000
46.1827,-91.0372,107.8141,0.0000,1.0000
45.3618,-103.1456,32.5986,0.3883,2.0000
38.0333,-92.0697,17.2124,0.0000,1.0000
30.2850,-94.2918,48.2351,0.4436,3.0000
37.0867,-87.6421,119.8054,1.7630,10.0000
44.5206,-88.1760,100.7852,1.6180,9.0000
30.2276,-90.8081,124.6578,1.8450,9.0000
41.7390,-120.3336,17.0788,0.6884,2.0000
32.8035,-81.9425,0.9929,0.0000,1.0000
35.5074,-93.5338,103.5878,1.7984,11.0000
44.3270,-70.6506,113.0901,1.3497,6.0000
46.7618,-87.6488,222.2448,1.1897,4.0000
46.3048,-90.4377,65.0500,1.1495,5.0000
45.5099,-105.9633,32.1681,0.0000,1.0000
30.2680,-102.9207,16.1561,0.6626,2.0000
48.3535,-121.4152,349.4754,1.0228,4.0000
45.8953,-69.8873,183.8431,1.7681,8.0000
36.2024,-80.4681,1.8031,0.0000,1.0000
34.5966,-93.1554,77.7428,1.3794,6.0000
48.2227,-102.7869,13.7558,0.5647,3.0000
38.7407,-91.3621,17.9841,1.1855,4.0000
39.5168,-81.9337,42.3968,1.8422,10.0000
34.1859,-81.8656,83.2997,2.0582,11.0000
46.9847,-68.5630,44.6677,0.8196,4.0000
46.2489,-114.4725,19.3066,0.2022,2.0000
33.3907,-94.4750,55.9270,1.4548,5.0000
44.5606,-90.3272,39.4461,0.7315,3.0000
36.9686,-79.9550,120.4537,2.1420,10.0000
46.3931,-115.1234,98.5785,1.5464,6.0000
35.7113,-76.2257,156.1620,0.7005,4.0000
32.7254,-94.4874,70.0637,1.3171,5.0000
42.1028,-77.1207,102.3682,1.7246,9.0000
32.0135,-101.3883,1.4555,0.0000,1.0000
31.6759,-87.0370,109.0780,0.1068,3.0000
30.6366,-95.4464,105.3771,1.3426,7.0000
32.6035,-87.3393,14.2866,0.8402,3.0000
34.3808,-78.2758,25.2734,1.5530,5.0000
45.6586,-114.1169,41.2088,0.9724,3.0000
45.0279,-83.4923,196.1338,2.0320,10.0000
43.7765,-89.4443,32.3179,0.4115,2.0000
36.8034,-103.0913,4.7780,0.5859,2.0000
41.9976,-75.0134,80.6322,0.9812,4.0000
47.9639,-94.3398,63.3158,0.9865,4.0000
34.2394,-108.9953,3.6187,0.0000,1.0000
35.3288,-91.8901,26.9360,1.6473,6.0000
35.1303,-93.6943,51.9172,1.6700,7.0000
45.4638,-87.3785,36.5535,1.3929,5.0000
45.1129,-70.2639,17.8607,0.9117,3.0000
31.3622,-90.9001,142.3927,1.9148,11.0000
34.9790,-80.7720,38.7682,1.3155,5.0000
33.2277,-86.0327,75.5071,1.8913,11.0000
32.4350,-86.2305,128.7834,0.8134,4.0000
32.0539,-89.8736,190.5395,1.6252,13.0000
39.2766,-120.4825,20.6831,0.7398,3.0000
48.5741,-118.5110,123.3165,0.0000,1.0000
43.3124,-122.2260,112.2019,1.0990,6.0000
43.4646,-85.5159,152.3938,1.4149,6.0000
43.4779,-89.1121,61.1049,1.3619,5.0000
40.7583,-120.8167,148.8532,0.6861,2.0000
31.2360,-96.2636,46.1385,1.0325,4.0000
35.9744,-79.6117,26.6136,1.1073,4.0000
44.8650,-119.5354,2.3160,0.0000,1.0000
32.8347,-98.9561,6.2844,0.9667,3.0000
46.3532,-86.5832,103.1924,0.0000,1.0000
32.5454,-94.7161,153.6366,1.4188,7.0000
36.3580,-87.5558,81.8519,1.9795,11.0000
37.2359,-91.4063,57.7155,1.2211,6.0000
30.2748,-83.7008,83.9324,1.0938,4.0000
35.8375,-83.2903,14.0766,1.0790,3.0000
44.9115,-89.1677,136.4551,1.8976,12.0000
33.5636,-84.0144,18.7498,0.2638,2.0000
35.8358,-91.4443,19.3941,0.8302,3.0000
47.4161,-93.4342,17.0661,1.4898,5.0000
41.3940,-123.5292,281.5674,1.1941,6.0000
44.1159,-85.8468,167.4385,1.4248,5.0000
46.2249,-91.5579,56.4440,1.3735,7.0000
36.0589,-78.7298,6.0531,1.0094,3.0000
48.9119,-119.7151,117.3531,0.0000,1.0000
34.4770,-88.3564,60.1911,1.7315,8.0000
44.9647,-117.1001,122.8353,0.8613,3.0000
34.1784,-87.6396,2.7210,0.5666,2.0000
43.4345,-70.9086,166.1923,1.7860,7.0000
40.6568,-123.0248,135.8556,1.4141,6.0000
37.9213,-107.8537,230.4059,0.8789,3.0000
46.7649,-69.4453,153.1766,1.5537,6.0000
45.7400,-90.1205,55.8469,1.7627,7.0000
45.7622,-90.4834,62.9415,1.7124,8.0000
43.7674,-87.7873,110.1180,1.4065,7.0000
38.0675,-79.9915,130.4131,1.6560,9.0000
46.1665,-90.7713,178.6186,1.0792,5.0000
45.8903,-92.7691,28.8330,1.2382,5.0000
36.0981,-118.6379,242.6825,0.9236,4.0000
38.8224,-108.6438,16.9919,0.4963,2.0000
29.8285,-98.4689,8.7078,0.0000,1.0000
35.7518,-106.0847,43.8675,0.0000,1.0000
46.3853,-92.0574,95.9935,1.2706,7.0000
48.0122,-113.3480,126.1646,0.7789,4.0000
38.5198,-122.3533,130.5985,0.6025,3.0000
34.0057,-91.1515,27.0261,0.8626,3.0000
42.0976,-84.0530,10.5929,1.3541,4.0000
42.9689,-122.2948,195.4430,1.2682,6.0000
32.9907,-80.5651,35.0900,1.3442,7.0000
46.5787,-95.0776,10.8084,0.0000,1.0000
41.1141,-77.4677,90.8640,1.3411,6.0000
30.7086,-91.2059,26.6006,0.8790,4.0000
43.7030,-121.6743,38.8097,0.0000,1.0000
33.6400,-81.4777,122.7047,0.6462,3.0000
42.8883,-83.4719,74.2391,1.4432,8.0000
43.7302,-121.9357,312.3016,0.2922,3.0000
44.5938,-84.0787,39.6306,0.5770,2.0000
34.3500,-89.4090,101.6439,2.3542,15.0000
37.9870,-88.2674,60.3320,1.8854,8.0000
46.0457,-86.1833,109.9906,1.2521,7.0000
40.5091,-122.8570,144.2413,1.4445,6.0000
48.9638,-117.3528,164.1512,0.6067,3.0000
35.3334,-106.2065,54.0254,0.0000,1.0000
38.5319,-123.2316,112.1027,0.6083,2.0000
45.1985,-90.9558,42.2502,0.1210,2.0000
32.5737,-82.3010,55.4478,1.2909,5.0000
35.0926,-77.5592,90.6858,0.9727,6.0000
33.0440,-83.3985,91.5702,0.3681,3.0000
46.1462,-92.2000,27.6660,0.9894,3.0000
36.6166,-78.4999,19.9673,1.0371,4.0000
39.8220,-75.1887,34.0848,0.5915,2.0000
47.8060,-93.1195,74.2605,0.0000,1.0000
34.2393,-112.6863,23.5852,0.0000,1.0000
30.5142,-88.4399,259.6583,0.9690,8.0000
36.5983,-79.9063,181.0683,1.2764,7.0000
48.2755,-124.6758,483.9505,0.7580,3.0000
37.4532,-90.5871,26.1188,0.9465,3.0000
36.0825,-89.6509,72.0518,2.4837,17.0000
32.7415,-95.2282,68.9006,1.8020,8.0000
29.5763,-82.7802,1.3027,0.0000,1.0000
37.1515,-76.6953,154.8920,0.0000,1.0000
38.7629,-91.2823,107.2489,1.5471,8.0000
32.2392,-93.8120,126.7741,1.7428,11.0000
35.0934,-85.7103,5.3683,0.0000,1.0000
35.2271,-112.7575,56.7313,0.6872,2.0000
41.1829,-82.1443,205.8499,1.7120,9.0000
31.2097,-88.6423,78.7032,0.0000,1.0000
30.0347,-83.7250,4.6242,0.0000,1.0000
33.0347,-99.2623,2.5999,0.0000,1.0000
45.1537,-110.4908,96.2800,0.7761,3.0000
45.3652,-112.8558,66.6448,1.3162,4.0000
44.4667,-122.2038,77.3737,0.8716,3.0000
35.1740,-83.4775,176.4126,1.9675,9.0000
36.6839,-78.8781,60.6881,1.1123,6.0000
37.2454,-89.8807,12.8172,0.6910,2.0000
47.4096,-93.5708,86.5406,1.5200,5.0000
31.2018,-88.0938,83.0860,1.6229,8.0000
46.8152,-88.1725,147.7170,1.5045,6.0000
34.9243,-85.7124,69.1895,2.4229,15.0000
44.0164,-91.9341,79.4676,1.8890,9.0000
29.4063,-83.1172,159.0085,2.0623,13.0000
35.1388,-77.8174,141.0649,1.6182,7.0000
44.0806,-70.9643,83.7162,0.9123,5.0000
33.6284,-83.2268,117.8404,1.3913,11.0000
43.1159,-89.7371,96.0492,2.1045,10.0000
47.7734,-94.9811,103.6552,1.0713,7.0000
38.7790,-79.7924,186.8998,1.3398,4.0000
